draw,null_minp,argmin_method
4658,0.2774,lsc_kalman_cusum
4659,0.481,lsc_composite
4660,0.481,lsc_composite
4661,0.2774,lsc_kalman_cusum
4662,0.14915,lsc_tail_cusum
4663,0.1492,raw_var_cusum
4664,0.2774,lsc_kalman_cusum
4665,0.481,lsc_composite
4666,0.2774,lsc_kalman_cusum
4667,0.14915,lsc_tail_cusum
4668,0.10165,lsc_composite
4669,0.1521,raw_cusum
4670,0.1492,raw_var_cusum
4671,0.481,lsc_composite
4672,0.481,lsc_composite
4673,0.10165,lsc_composite
4674,0.10165,lsc_composite
4675,0.2774,lsc_kalman_cusum
4676,0.2774,lsc_kalman_cusum
4677,0.5535,lsc_tail_cusum
4678,0.481,lsc_composite
4679,0.1492,raw_var_cusum
4680,0.1521,raw_cusum
4681,0.02015,lsc_kalman_cusum
4682,0.2774,lsc_kalman_cusum
4683,0.2774,lsc_kalman_cusum
4684,0.481,lsc_composite
4685,0.481,lsc_composite
4686,1.0,lsc_composite
4687,0.0198,lsc_tail_cusum
4688,1.0,lsc_composite
4689,0.2774,lsc_kalman_cusum
4690,0.02015,lsc_kalman_cusum
4691,0.10165,lsc_composite
4692,0.1492,raw_var_cusum
4693,0.2774,lsc_kalman_cusum
4694,0.2774,lsc_kalman_cusum
4695,0.14915,lsc_tail_cusum
4696,0.481,lsc_composite
4697,0.481,lsc_composite
4698,0.2774,lsc_kalman_cusum
4699,0.2774,lsc_kalman_cusum
4700,0.481,lsc_composite
4701,0.14915,lsc_tail_cusum
4702,0.5535,lsc_tail_cusum
4703,0.10165,lsc_composite
4704,0.10165,lsc_composite
4705,0.10165,lsc_composite
4706,0.1521,raw_cusum
4707,0.0183,raw_var_cusum
4708,0.10165,lsc_composite
4709,0.5619,raw_var_cusum
4710,0.2774,lsc_kalman_cusum
4711,0.1492,raw_var_cusum
4712,0.481,lsc_composite
4713,0.2774,lsc_kalman_cusum
4714,0.14915,lsc_tail_cusum
4715,0.2774,lsc_kalman_cusum
4716,0.5535,lsc_tail_cusum
4717,0.2774,lsc_kalman_cusum
4718,0.481,lsc_composite
4719,0.481,lsc_composite
4720,0.0183,raw_var_cusum
4721,0.1521,raw_cusum
4722,0.5619,raw_var_cusum
4723,0.1521,raw_cusum
4724,0.5619,raw_var_cusum
4725,0.5535,lsc_tail_cusum
4726,0.1492,raw_var_cusum
4727,0.5619,raw_var_cusum
4728,0.481,lsc_composite
4729,0.481,lsc_composite
4730,0.1521,raw_cusum
4731,0.2774,lsc_kalman_cusum
4732,0.1492,raw_var_cusum
4733,0.1521,raw_cusum
4734,0.1492,raw_var_cusum
4735,0.0183,raw_var_cusum
4736,0.5535,lsc_tail_cusum
4737,0.2774,lsc_kalman_cusum
4738,1.0,lsc_composite
4739,0.481,lsc_composite
4740,0.10165,lsc_composite
4741,0.5535,lsc_tail_cusum
4742,0.481,lsc_composite
4743,0.2774,lsc_kalman_cusum
4744,0.14915,lsc_tail_cusum
4745,0.14915,lsc_tail_cusum
4746,0.10165,lsc_composite
4747,0.5535,lsc_tail_cusum
4748,0.5619,raw_var_cusum
4749,0.481,lsc_composite
4750,0.5619,raw_var_cusum
4751,0.2774,lsc_kalman_cusum
4752,0.5619,raw_var_cusum
4753,0.14915,lsc_tail_cusum
4754,0.1521,raw_cusum
4755,0.0183,raw_var_cusum
4756,0.5535,lsc_tail_cusum
4757,0.1521,raw_cusum
4758,1.0,lsc_composite
4759,0.2774,lsc_kalman_cusum
4760,0.1492,raw_var_cusum
4761,0.481,lsc_composite
4762,0.481,lsc_composite
4763,0.481,lsc_composite
4764,0.0183,raw_var_cusum
4765,0.14915,lsc_tail_cusum
4766,0.02015,lsc_kalman_cusum
4767,0.5535,lsc_tail_cusum
4768,0.1492,raw_var_cusum
4769,0.1521,raw_cusum
4770,0.481,lsc_composite
4771,0.5535,lsc_tail_cusum
4772,0.1521,raw_cusum
4773,0.5535,lsc_tail_cusum
4774,0.2774,lsc_kalman_cusum
4775,0.1521,raw_cusum
4776,0.5535,lsc_tail_cusum
4777,0.1521,raw_cusum
4778,0.14915,lsc_tail_cusum
4779,0.1492,raw_var_cusum
4780,1.0,lsc_composite
4781,0.1492,raw_var_cusum
4782,0.10165,lsc_composite
4783,0.1492,raw_var_cusum
4784,0.10165,lsc_composite
4785,0.5619,raw_var_cusum
4786,0.02015,lsc_kalman_cusum
4787,0.2774,lsc_kalman_cusum
4788,0.14915,lsc_tail_cusum
4789,0.1492,raw_var_cusum
4790,0.481,lsc_composite
4791,0.2774,lsc_kalman_cusum
4792,0.14915,lsc_tail_cusum
4793,0.2774,lsc_kalman_cusum
4794,0.481,lsc_composite
4795,0.10165,lsc_composite
4796,0.14915,lsc_tail_cusum
4797,0.2774,lsc_kalman_cusum
4798,0.481,lsc_composite
4799,0.481,lsc_composite
4800,0.2774,lsc_kalman_cusum
4801,0.1521,raw_cusum
4802,1.0,lsc_composite
4803,1.0,lsc_composite
4804,1.0,lsc_composite
4805,1.0,lsc_composite
4806,0.2774,lsc_kalman_cusum
4807,1.0,lsc_composite
4808,0.10165,lsc_composite
4809,0.0198,lsc_tail_cusum
4810,0.2774,lsc_kalman_cusum
4811,1.0,lsc_composite
4812,0.2774,lsc_kalman_cusum
4813,0.1521,raw_cusum
4814,0.14915,lsc_tail_cusum
4815,0.2774,lsc_kalman_cusum
4816,0.1521,raw_cusum
4817,0.10165,lsc_composite
4818,0.14915,lsc_tail_cusum
4819,0.5535,lsc_tail_cusum
4820,0.5535,lsc_tail_cusum
4821,0.14915,lsc_tail_cusum
4822,0.481,lsc_composite
4823,1.0,lsc_composite
4824,0.1492,raw_var_cusum
4825,0.481,lsc_composite
4826,0.14915,lsc_tail_cusum
4827,0.481,lsc_composite
4828,0.481,lsc_composite
4829,0.0183,raw_var_cusum
4830,0.14915,lsc_tail_cusum
4831,0.1521,raw_cusum
4832,0.2774,lsc_kalman_cusum
4833,0.14915,lsc_tail_cusum
4834,0.5619,raw_var_cusum
4835,0.1492,raw_var_cusum
4836,0.14915,lsc_tail_cusum
4837,0.5535,lsc_tail_cusum
4838,0.2774,lsc_kalman_cusum
4839,0.1521,raw_cusum
4840,0.1521,raw_cusum
4841,0.10165,lsc_composite
4842,0.0198,lsc_tail_cusum
4843,0.481,lsc_composite
4844,0.2774,lsc_kalman_cusum
4845,0.2774,lsc_kalman_cusum
4846,0.00925,lsc_composite
4847,0.481,lsc_composite
4848,0.1521,raw_cusum
4849,0.0198,lsc_tail_cusum
4850,0.1521,raw_cusum
4851,0.1492,raw_var_cusum
4852,0.2774,lsc_kalman_cusum
4853,0.2774,lsc_kalman_cusum
4854,0.1492,raw_var_cusum
4855,0.2774,lsc_kalman_cusum
4856,0.0183,raw_var_cusum
4857,1.0,lsc_composite
4858,0.1521,raw_cusum
4859,0.2774,lsc_kalman_cusum
4860,0.481,lsc_composite
4861,0.481,lsc_composite
4862,0.481,lsc_composite
4863,0.10165,lsc_composite
4864,0.00925,lsc_composite
4865,0.481,lsc_composite
4866,1.0,lsc_composite
4867,1.0,lsc_composite
4868,0.14915,lsc_tail_cusum
4869,0.1521,raw_cusum
4870,0.10165,lsc_composite
4871,0.481,lsc_composite
4872,0.481,lsc_composite
4873,0.14915,lsc_tail_cusum
4874,0.5619,raw_var_cusum
4875,0.10165,lsc_composite
4876,0.10165,lsc_composite
4877,0.1521,raw_cusum
4878,0.5619,raw_var_cusum
4879,0.5619,raw_var_cusum
4880,0.1492,raw_var_cusum
4881,0.1521,raw_cusum
4882,0.0183,raw_var_cusum
4883,0.02015,lsc_kalman_cusum
4884,0.1492,raw_var_cusum
4885,0.1492,raw_var_cusum
4886,0.481,lsc_composite
4887,0.14915,lsc_tail_cusum
4888,0.1521,raw_cusum
4889,0.10165,lsc_composite
4890,0.481,lsc_composite
4891,0.481,lsc_composite
4892,0.10165,lsc_composite
4893,0.1521,raw_cusum
4894,0.481,lsc_composite
4895,0.481,lsc_composite
4896,0.1492,raw_var_cusum
4897,0.1492,raw_var_cusum
4898,0.481,lsc_composite
4899,0.1521,raw_cusum
4900,0.1492,raw_var_cusum
4901,0.1521,raw_cusum
4902,0.1492,raw_var_cusum
4903,0.10165,lsc_composite
4904,0.5535,lsc_tail_cusum
4905,0.10165,lsc_composite
4906,0.1492,raw_var_cusum
4907,0.14915,lsc_tail_cusum
4908,0.0198,lsc_tail_cusum
4909,0.481,lsc_composite
4910,0.14915,lsc_tail_cusum
4911,0.14915,lsc_tail_cusum
4912,0.2774,lsc_kalman_cusum
4913,0.1521,raw_cusum
4914,0.1521,raw_cusum
4915,0.14915,lsc_tail_cusum
4916,0.14915,lsc_tail_cusum
4917,1.0,lsc_composite
4918,0.481,lsc_composite
4919,0.2774,lsc_kalman_cusum
4920,0.10165,lsc_composite
4921,0.481,lsc_composite
4922,0.481,lsc_composite
4923,0.5535,lsc_tail_cusum
4924,0.10165,lsc_composite
4925,0.10165,lsc_composite
4926,0.0198,lsc_tail_cusum
4927,0.10165,lsc_composite
4928,0.2774,lsc_kalman_cusum
4929,0.14915,lsc_tail_cusum
4930,0.481,lsc_composite
4931,0.2774,lsc_kalman_cusum
4932,0.2774,lsc_kalman_cusum
4933,0.1492,raw_var_cusum
4934,0.2774,lsc_kalman_cusum
4935,0.1521,raw_cusum
4936,0.14915,lsc_tail_cusum
4937,0.481,lsc_composite
4938,0.481,lsc_composite
4939,0.10165,lsc_composite
4940,0.1521,raw_cusum
4941,0.14915,lsc_tail_cusum
4942,0.1521,raw_cusum
4943,0.2774,lsc_kalman_cusum
4944,0.2774,lsc_kalman_cusum
4945,0.14915,lsc_tail_cusum
4946,0.5619,raw_var_cusum
4947,0.5619,raw_var_cusum
4948,0.481,lsc_composite
4949,0.481,lsc_composite
4950,0.1492,raw_var_cusum
4951,0.2774,lsc_kalman_cusum
4952,0.1492,raw_var_cusum
4953,0.2774,lsc_kalman_cusum
4954,0.2774,lsc_kalman_cusum
4955,0.481,lsc_composite
4956,0.14915,lsc_tail_cusum
4957,0.5535,lsc_tail_cusum
4958,0.5535,lsc_tail_cusum
4959,0.5535,lsc_tail_cusum
4960,0.481,lsc_composite
4961,0.2774,lsc_kalman_cusum
4962,0.5619,raw_var_cusum
4963,1.0,lsc_composite
4964,0.5535,lsc_tail_cusum
4965,0.10165,lsc_composite
4966,0.1521,raw_cusum
4967,0.2774,lsc_kalman_cusum
4968,0.5535,lsc_tail_cusum
4969,0.481,lsc_composite
4970,0.1521,raw_cusum
4971,0.481,lsc_composite
4972,0.2774,lsc_kalman_cusum
4973,0.1521,raw_cusum
4974,0.1492,raw_var_cusum
4975,0.1492,raw_var_cusum
4976,0.5619,raw_var_cusum
4977,0.2774,lsc_kalman_cusum
4978,0.1521,raw_cusum
4979,0.02015,lsc_kalman_cusum
4980,0.5535,lsc_tail_cusum
4981,0.1492,raw_var_cusum
4982,0.14915,lsc_tail_cusum
4983,1.0,lsc_composite
4984,0.5619,raw_var_cusum
4985,0.481,lsc_composite
4986,0.5535,lsc_tail_cusum
4987,0.481,lsc_composite
4988,0.10165,lsc_composite
4989,0.5535,lsc_tail_cusum
4990,0.5535,lsc_tail_cusum
4991,0.2774,lsc_kalman_cusum
4992,0.1492,raw_var_cusum
4993,0.5619,raw_var_cusum
4994,0.10165,lsc_composite
4995,0.481,lsc_composite
4996,0.5619,raw_var_cusum
4997,0.2774,lsc_kalman_cusum
4998,0.481,lsc_composite
4999,0.5619,raw_var_cusum
5000,0.2774,lsc_kalman_cusum
5001,0.5535,lsc_tail_cusum
5002,0.1492,raw_var_cusum
5003,0.1521,raw_cusum
5004,0.5535,lsc_tail_cusum
5005,1.0,lsc_composite
5006,0.5535,lsc_tail_cusum
5007,0.481,lsc_composite
5008,0.481,lsc_composite
5009,0.1521,raw_cusum
5010,0.481,lsc_composite
5011,0.5619,raw_var_cusum
5012,0.5619,raw_var_cusum
5013,0.00925,lsc_composite
5014,0.5535,lsc_tail_cusum
5015,0.5619,raw_var_cusum
5016,0.481,lsc_composite
5017,1.0,lsc_composite
5018,0.0198,lsc_tail_cusum
5019,0.5619,raw_var_cusum
5020,0.5535,lsc_tail_cusum
5021,0.2774,lsc_kalman_cusum
5022,0.5619,raw_var_cusum
5023,0.481,lsc_composite
5024,0.2774,lsc_kalman_cusum
5025,0.10165,lsc_composite
5026,0.5619,raw_var_cusum
5027,0.1492,raw_var_cusum
5028,0.5619,raw_var_cusum
5029,1.0,lsc_composite
5030,0.5535,lsc_tail_cusum
5031,0.1521,raw_cusum
5032,0.5535,lsc_tail_cusum
5033,0.2774,lsc_kalman_cusum
5034,0.1492,raw_var_cusum
5035,0.14915,lsc_tail_cusum
5036,0.2774,lsc_kalman_cusum
5037,1.0,lsc_composite
5038,0.0183,raw_var_cusum
5039,1.0,lsc_composite
5040,0.481,lsc_composite
5041,0.1521,raw_cusum
5042,1.0,lsc_composite
5043,0.5535,lsc_tail_cusum
5044,0.5535,lsc_tail_cusum
5045,0.1492,raw_var_cusum
5046,0.10165,lsc_composite
5047,0.1492,raw_var_cusum
5048,0.481,lsc_composite
5049,0.2774,lsc_kalman_cusum
5050,0.5535,lsc_tail_cusum
5051,0.00925,lsc_composite
5052,0.10165,lsc_composite
5053,0.1492,raw_var_cusum
5054,0.2774,lsc_kalman_cusum
5055,0.481,lsc_composite
5056,0.14915,lsc_tail_cusum
5057,0.5535,lsc_tail_cusum
5058,0.14915,lsc_tail_cusum
5059,0.5619,raw_var_cusum
5060,0.2774,lsc_kalman_cusum
5061,0.5535,lsc_tail_cusum
5062,0.1492,raw_var_cusum
5063,0.14915,lsc_tail_cusum
5064,0.1492,raw_var_cusum
5065,0.10165,lsc_composite
5066,0.10165,lsc_composite
5067,0.1521,raw_cusum
5068,0.2774,lsc_kalman_cusum
5069,0.1492,raw_var_cusum
5070,0.481,lsc_composite
5071,0.1492,raw_var_cusum
5072,0.2774,lsc_kalman_cusum
5073,0.14915,lsc_tail_cusum
5074,1.0,lsc_composite
5075,0.1492,raw_var_cusum
5076,0.481,lsc_composite
5077,0.481,lsc_composite
5078,0.1492,raw_var_cusum
5079,0.5535,lsc_tail_cusum
5080,0.2774,lsc_kalman_cusum
5081,0.14915,lsc_tail_cusum
5082,0.14915,lsc_tail_cusum
5083,0.2774,lsc_kalman_cusum
5084,0.00925,lsc_composite
5085,1.0,lsc_composite
5086,0.481,lsc_composite
5087,0.5535,lsc_tail_cusum
5088,0.14915,lsc_tail_cusum
5089,0.14915,lsc_tail_cusum
5090,0.5535,lsc_tail_cusum
5091,1.0,lsc_composite
5092,0.14915,lsc_tail_cusum
5093,0.481,lsc_composite
5094,0.5535,lsc_tail_cusum
5095,0.10165,lsc_composite
5096,0.1521,raw_cusum
5097,0.0183,raw_var_cusum
5098,0.481,lsc_composite
5099,0.2774,lsc_kalman_cusum
5100,0.481,lsc_composite
5101,0.5619,raw_var_cusum
5102,0.5535,lsc_tail_cusum
5103,0.5619,raw_var_cusum
5104,0.481,lsc_composite
5105,0.10165,lsc_composite
5106,0.0198,lsc_tail_cusum
5107,0.1492,raw_var_cusum
5108,0.2774,lsc_kalman_cusum
5109,0.5535,lsc_tail_cusum
5110,0.1521,raw_cusum
5111,0.14915,lsc_tail_cusum
5112,0.2774,lsc_kalman_cusum
5113,0.1492,raw_var_cusum
5114,0.00925,lsc_composite
5115,0.5535,lsc_tail_cusum
5116,0.1521,raw_cusum
5117,0.2774,lsc_kalman_cusum
5118,0.02015,lsc_kalman_cusum
5119,0.2774,lsc_kalman_cusum
5120,0.1521,raw_cusum
5121,0.481,lsc_composite
5122,0.1492,raw_var_cusum
5123,0.481,lsc_composite
5124,0.2774,lsc_kalman_cusum
5125,0.481,lsc_composite
5126,1.0,lsc_composite
5127,0.14915,lsc_tail_cusum
5128,1.0,lsc_composite
5129,0.481,lsc_composite
5130,0.5535,lsc_tail_cusum
5131,0.10165,lsc_composite
5132,0.5535,lsc_tail_cusum
5133,0.1521,raw_cusum
5134,0.10165,lsc_composite
5135,0.5619,raw_var_cusum
5136,0.1521,raw_cusum
5137,0.481,lsc_composite
5138,0.10165,lsc_composite
5139,0.5619,raw_var_cusum
5140,0.2774,lsc_kalman_cusum
5141,0.5619,raw_var_cusum
5142,0.1521,raw_cusum
5143,0.14915,lsc_tail_cusum
5144,0.481,lsc_composite
5145,0.1521,raw_cusum
5146,0.481,lsc_composite
5147,0.1492,raw_var_cusum
5148,0.14915,lsc_tail_cusum
5149,0.1492,raw_var_cusum
5150,0.10165,lsc_composite
5151,0.1492,raw_var_cusum
5152,1.0,lsc_composite
5153,1.0,lsc_composite
5154,0.1492,raw_var_cusum
5155,0.2774,lsc_kalman_cusum
5156,0.481,lsc_composite
5157,0.2774,lsc_kalman_cusum
5158,0.2774,lsc_kalman_cusum
5159,0.481,lsc_composite
5160,0.2774,lsc_kalman_cusum
5161,0.2774,lsc_kalman_cusum
5162,0.481,lsc_composite
5163,0.2774,lsc_kalman_cusum
5164,0.5535,lsc_tail_cusum
5165,0.1521,raw_cusum
5166,0.481,lsc_composite
5167,1.0,lsc_composite
5168,0.481,lsc_composite
5169,0.14915,lsc_tail_cusum
5170,0.02015,lsc_kalman_cusum
5171,0.1521,raw_cusum
5172,0.10165,lsc_composite
5173,0.1492,raw_var_cusum
5174,0.2774,lsc_kalman_cusum
5175,0.2774,lsc_kalman_cusum
5176,0.0183,raw_var_cusum
5177,0.5619,raw_var_cusum
5178,0.2774,lsc_kalman_cusum
5179,0.10165,lsc_composite
5180,0.10165,lsc_composite
5181,0.2774,lsc_kalman_cusum
5182,0.2774,lsc_kalman_cusum
5183,0.10165,lsc_composite
5184,0.14915,lsc_tail_cusum
5185,0.02015,lsc_kalman_cusum
5186,0.5535,lsc_tail_cusum
5187,0.10165,lsc_composite
5188,0.10165,lsc_composite
5189,1.0,lsc_composite
5190,0.5535,lsc_tail_cusum
5191,0.481,lsc_composite
5192,0.2774,lsc_kalman_cusum
5193,0.481,lsc_composite
5194,0.481,lsc_composite
5195,0.2774,lsc_kalman_cusum
5196,0.0183,raw_var_cusum
5197,0.10165,lsc_composite
5198,0.481,lsc_composite
5199,0.481,lsc_composite
5200,0.14915,lsc_tail_cusum
5201,0.5619,raw_var_cusum
5202,0.1492,raw_var_cusum
5203,1.0,lsc_composite
5204,0.481,lsc_composite
5205,0.481,lsc_composite
5206,0.1492,raw_var_cusum
5207,0.481,lsc_composite
5208,0.10165,lsc_composite
5209,0.14915,lsc_tail_cusum
5210,0.2774,lsc_kalman_cusum
5211,0.1492,raw_var_cusum
5212,0.481,lsc_composite
5213,0.14915,lsc_tail_cusum
5214,0.481,lsc_composite
5215,0.481,lsc_composite
5216,1.0,lsc_composite
5217,0.1492,raw_var_cusum
5218,0.5535,lsc_tail_cusum
5219,0.1492,raw_var_cusum
5220,0.1521,raw_cusum
5221,0.2774,lsc_kalman_cusum
5222,0.14915,lsc_tail_cusum
5223,0.1492,raw_var_cusum
5224,0.10165,lsc_composite
5225,0.14915,lsc_tail_cusum
5226,0.5535,lsc_tail_cusum
5227,1.0,lsc_composite
5228,0.1492,raw_var_cusum
5229,0.5535,lsc_tail_cusum
5230,0.14915,lsc_tail_cusum
5231,0.5619,raw_var_cusum
5232,0.2774,lsc_kalman_cusum
5233,0.14915,lsc_tail_cusum
5234,0.5535,lsc_tail_cusum
5235,0.14915,lsc_tail_cusum
5236,0.481,lsc_composite
5237,0.1521,raw_cusum
5238,0.2774,lsc_kalman_cusum
5239,0.1492,raw_var_cusum
5240,0.02015,lsc_kalman_cusum
5241,0.481,lsc_composite
5242,0.5535,lsc_tail_cusum
5243,0.14915,lsc_tail_cusum
5244,0.5535,lsc_tail_cusum
5245,0.14915,lsc_tail_cusum
5246,0.2774,lsc_kalman_cusum
5247,0.14915,lsc_tail_cusum
5248,0.10165,lsc_composite
5249,0.481,lsc_composite
5250,0.10165,lsc_composite
5251,0.14915,lsc_tail_cusum
5252,0.481,lsc_composite
5253,0.14915,lsc_tail_cusum
5254,0.2774,lsc_kalman_cusum
5255,0.0183,raw_var_cusum
5256,0.1521,raw_cusum
5257,0.481,lsc_composite
5258,0.5619,raw_var_cusum
5259,0.481,lsc_composite
5260,1.0,lsc_composite
5261,0.0198,lsc_tail_cusum
5262,0.1521,raw_cusum
5263,0.481,lsc_composite
5264,0.10165,lsc_composite
5265,0.5535,lsc_tail_cusum
5266,0.2774,lsc_kalman_cusum
5267,0.5535,lsc_tail_cusum
5268,0.481,lsc_composite
5269,0.2774,lsc_kalman_cusum
5270,0.1521,raw_cusum
5271,0.5619,raw_var_cusum
5272,0.1492,raw_var_cusum
5273,0.02015,lsc_kalman_cusum
5274,0.1521,raw_cusum
5275,0.1492,raw_var_cusum
5276,0.1521,raw_cusum
5277,0.2774,lsc_kalman_cusum
5278,0.2774,lsc_kalman_cusum
5279,0.2774,lsc_kalman_cusum
5280,0.481,lsc_composite
5281,0.14915,lsc_tail_cusum
5282,0.481,lsc_composite
5283,0.2774,lsc_kalman_cusum
5284,0.1521,raw_cusum
5285,0.2774,lsc_kalman_cusum
5286,0.5535,lsc_tail_cusum
5287,0.481,lsc_composite
5288,0.10165,lsc_composite
5289,0.14915,lsc_tail_cusum
5290,0.5535,lsc_tail_cusum
5291,0.481,lsc_composite
5292,0.5535,lsc_tail_cusum
5293,0.481,lsc_composite
5294,0.1521,raw_cusum
5295,0.5619,raw_var_cusum
5296,0.5535,lsc_tail_cusum
5297,0.14915,lsc_tail_cusum
5298,0.5535,lsc_tail_cusum
5299,0.10165,lsc_composite
5300,0.14915,lsc_tail_cusum
5301,0.2774,lsc_kalman_cusum
5302,0.2774,lsc_kalman_cusum
5303,0.14915,lsc_tail_cusum
5304,1.0,lsc_composite
5305,0.2774,lsc_kalman_cusum
5306,0.1521,raw_cusum
5307,0.5619,raw_var_cusum
5308,0.481,lsc_composite
5309,1.0,lsc_composite
5310,0.2774,lsc_kalman_cusum
5311,0.10165,lsc_composite
5312,1.0,lsc_composite
5313,0.10165,lsc_composite
5314,0.1492,raw_var_cusum
5315,0.5535,lsc_tail_cusum
5316,0.1521,raw_cusum
5317,0.2774,lsc_kalman_cusum
5318,0.02015,lsc_kalman_cusum
5319,0.14915,lsc_tail_cusum
5320,0.481,lsc_composite
5321,0.481,lsc_composite
5322,0.2774,lsc_kalman_cusum
5323,0.0198,lsc_tail_cusum
5324,0.10165,lsc_composite
5325,0.10165,lsc_composite
5326,0.1521,raw_cusum
5327,0.481,lsc_composite
5328,0.1492,raw_var_cusum
5329,0.481,lsc_composite
5330,0.02015,lsc_kalman_cusum
5331,0.14915,lsc_tail_cusum
5332,0.5535,lsc_tail_cusum
5333,0.481,lsc_composite
5334,0.2774,lsc_kalman_cusum
5335,0.5535,lsc_tail_cusum
5336,0.14915,lsc_tail_cusum
5337,0.481,lsc_composite
5338,0.0183,raw_var_cusum
5339,0.481,lsc_composite
5340,1.0,lsc_composite
5341,0.00925,lsc_composite
5342,0.481,lsc_composite
5343,0.1492,raw_var_cusum
5344,0.14915,lsc_tail_cusum
5345,0.1492,raw_var_cusum
5346,1.0,lsc_composite
5347,0.14915,lsc_tail_cusum
5348,0.0198,lsc_tail_cusum
5349,0.5535,lsc_tail_cusum
5350,0.14915,lsc_tail_cusum
5351,0.481,lsc_composite
5352,0.1521,raw_cusum
5353,0.1492,raw_var_cusum
5354,0.5535,lsc_tail_cusum
5355,0.14915,lsc_tail_cusum
5356,0.14915,lsc_tail_cusum
5357,0.481,lsc_composite
5358,0.1521,raw_cusum
5359,0.5535,lsc_tail_cusum
5360,0.1492,raw_var_cusum
5361,1.0,lsc_composite
5362,0.1492,raw_var_cusum
5363,0.10165,lsc_composite
5364,0.02015,lsc_kalman_cusum
5365,0.2774,lsc_kalman_cusum
5366,0.481,lsc_composite
5367,1.0,lsc_composite
5368,0.5619,raw_var_cusum
5369,0.5535,lsc_tail_cusum
5370,0.5535,lsc_tail_cusum
5371,0.0198,lsc_tail_cusum
5372,0.2774,lsc_kalman_cusum
5373,0.0183,raw_var_cusum
5374,0.10165,lsc_composite
5375,0.10165,lsc_composite
5376,0.2774,lsc_kalman_cusum
5377,0.10165,lsc_composite
5378,0.1492,raw_var_cusum
5379,0.2774,lsc_kalman_cusum
5380,1.0,lsc_composite
5381,0.5619,raw_var_cusum
5382,0.0198,lsc_tail_cusum
5383,0.10165,lsc_composite
5384,0.10165,lsc_composite
5385,0.1492,raw_var_cusum
5386,0.1492,raw_var_cusum
5387,0.5619,raw_var_cusum
5388,0.481,lsc_composite
5389,0.1521,raw_cusum
5390,0.481,lsc_composite
5391,1.0,lsc_composite
5392,0.2774,lsc_kalman_cusum
5393,1.0,lsc_composite
5394,0.481,lsc_composite
5395,0.10165,lsc_composite
5396,0.10165,lsc_composite
5397,1.0,lsc_composite
5398,0.2774,lsc_kalman_cusum
5399,0.5535,lsc_tail_cusum
5400,0.0183,raw_var_cusum
5401,0.1521,raw_cusum
5402,1.0,lsc_composite
5403,0.1521,raw_cusum
5404,0.2774,lsc_kalman_cusum
5405,0.2774,lsc_kalman_cusum
5406,0.0198,lsc_tail_cusum
5407,0.14915,lsc_tail_cusum
5408,0.5535,lsc_tail_cusum
5409,0.1492,raw_var_cusum
5410,0.02015,lsc_kalman_cusum
5411,0.1521,raw_cusum
5412,0.1492,raw_var_cusum
5413,0.14915,lsc_tail_cusum
5414,0.481,lsc_composite
5415,0.1521,raw_cusum
5416,0.481,lsc_composite
5417,0.1521,raw_cusum
5418,0.1492,raw_var_cusum
5419,0.14915,lsc_tail_cusum
5420,0.5619,raw_var_cusum
5421,0.0198,lsc_tail_cusum
5422,0.5535,lsc_tail_cusum
5423,0.10165,lsc_composite
5424,0.1521,raw_cusum
5425,0.14915,lsc_tail_cusum
5426,0.1521,raw_cusum
5427,0.5535,lsc_tail_cusum
5428,0.481,lsc_composite
5429,0.481,lsc_composite
5430,0.14915,lsc_tail_cusum
5431,0.1492,raw_var_cusum
5432,0.2774,lsc_kalman_cusum
5433,0.5619,raw_var_cusum
5434,0.481,lsc_composite
5435,1.0,lsc_composite
5436,0.5535,lsc_tail_cusum
5437,0.10165,lsc_composite
5438,0.1521,raw_cusum
5439,0.2774,lsc_kalman_cusum
5440,0.5535,lsc_tail_cusum
5441,0.1492,raw_var_cusum
5442,0.02015,lsc_kalman_cusum
5443,0.5535,lsc_tail_cusum
5444,0.1521,raw_cusum
5445,0.5535,lsc_tail_cusum
5446,0.2774,lsc_kalman_cusum
5447,0.5619,raw_var_cusum
5448,0.0198,lsc_tail_cusum
5449,0.1492,raw_var_cusum
5450,0.10165,lsc_composite
5451,0.5535,lsc_tail_cusum
5452,0.5619,raw_var_cusum
5453,0.2774,lsc_kalman_cusum
5454,0.10165,lsc_composite
5455,0.481,lsc_composite
5456,0.2774,lsc_kalman_cusum
5457,1.0,lsc_composite
5458,0.2774,lsc_kalman_cusum
5459,1.0,lsc_composite
5460,1.0,lsc_composite
5461,0.2774,lsc_kalman_cusum
5462,0.1521,raw_cusum
5463,0.1521,raw_cusum
5464,0.14915,lsc_tail_cusum
5465,0.1521,raw_cusum
5466,0.14915,lsc_tail_cusum
5467,0.2774,lsc_kalman_cusum
5468,0.481,lsc_composite
5469,0.14915,lsc_tail_cusum
5470,0.14915,lsc_tail_cusum
5471,0.1492,raw_var_cusum
5472,0.2774,lsc_kalman_cusum
5473,0.5619,raw_var_cusum
5474,0.1521,raw_cusum
5475,0.481,lsc_composite
5476,0.2774,lsc_kalman_cusum
5477,0.0183,raw_var_cusum
5478,0.2774,lsc_kalman_cusum
5479,0.14915,lsc_tail_cusum
5480,0.5535,lsc_tail_cusum
5481,0.14915,lsc_tail_cusum
5482,0.481,lsc_composite
5483,0.10165,lsc_composite
5484,0.1492,raw_var_cusum
5485,0.14915,lsc_tail_cusum
